Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
11	367.5	308.9114	901.0	169.0	367.5	61.126488	11.413334	65.5875	1.7070546	24000	6.2286856e-09	819.2407	-0.012219008	-400.8772	0.82673794	0.008407092	0.0635	79.0	23.192654609680176
12	1000.0	0.0	1000.0	1000.0	1000.0	75.978424	4.0286393	78.14896	33.673664	26000	3.3140182e-08	493.95224	-0.009186077	-391.18338	0.820896	0.023566606	0.358	4.0	24.812127113342285
13	494.33334	357.78424	1000.0	226.0	494.33334	87.97513	5.2562923	88.86974	18.288565	28000	2.2724271e-10	317.5395	-0.005386777	-94.87523	0.8208307	0.015607386	0.1875	5.0	26.48304033279419
14	1000.0	0.0	1000.0	1000.0	1000.0	91.45256	0.8231244	91.723915	83.74154	30000	1.3566017e-07	63.407383	-0.003508816	-48.69516	0.8205717	0.021901295	0.3285	4.0	28.1594135761261
15	1000.0	0.0	1000.0	1000.0	1000.0	95.815	0.0060185157	95.81908	95.75344	32000	1.04427336e-07	14.91012	-0.0039498834	-11.762924	0.8201905	0.0034144672	0.0335	79.0	30.24224591255188
16	1000.0	0.0	1000.0	1000.0	1000.0	98.01588	0.06997422	98.04091	97.073204	34000	-3.5762786e-09	3.3492846	-0.0069235945	-2.6963696	0.79697067	0.010208239	0.043	79.0	32.359214544296265
17	1000.0	0.0	1000.0	1000.0	1000.0	99.12552	0.0036814902	99.12838	99.07488	36000	1.6927719e-07	0.6511876	-0.0029969665	-0.5344538	0.7699228	0.0046164487	0.059	79.0	34.4348361492157
18	1000.0	0.0	1000.0	1000.0	1000.0	99.62314	0.0050005266	99.626045	99.54652	38000	-2.0384789e-07	0.120921664	-0.008270664	-0.10094384	0.7673867	0.0019946133	0.0505	79.0	36.51828742027283
19	1000.0	0.0	1000.0	1000.0	1000.0	99.84461	0.00441727	99.847374	99.799675	40000	-4.2152405e-07	0.020492015	-0.0017198062	-0.017333407	0.73349804	0.016407654	0.161	5.0	38.178165435791016
20	1000.0	0.0	1000.0	1000.0	1000.0	99.937	0.009492699	99.94132	99.732506	42000	7.033348e-09	0.0034416057	-0.0033545096	-0.0028932292	0.7313965	0.017537944	0.244	5.0	39.836620569229126
21	1000.0	0.0	1000.0	1000.0	1000.0	99.978	0.0036149526	99.98062	99.932465	44000	1.4126301e-08	0.00043178417	-0.0044786297	-0.00036582572	0.7294106	0.007133504	0.0335	79.0	41.89360284805298
22	1000.0	0.0	1000.0	1000.0	1000.0	99.99281	0.0030524873	99.99495	99.952774	46000	4.3570996e-08	5.465871e-05	-0.0045988467	-3.9267597e-05	0.7009721	0.0043816394	0.037	79.0	43.95135426521301
23	1000.0	0.0	1000.0	1000.0	1000.0	99.99828	0.0014524105	99.99979	99.98787	48000	-6.8992376e-09	4.7300546e-06	-0.0014884507	-2.4061806e-06	0.6896972	0.016956158	0.2575	4.0	45.596922397613525
24	1000.0	0.0	1000.0	1000.0	1000.0	99.99852	0.005873147	100.00089	99.873634	50000	-4.3213366e-09	3.6569658e-05	-0.0040228497	-1.7945968e-06	0.6889597	0.0012325182	0.0395	79.0	47.64801359176636
25	1000.0	0.0	1000.0	1000.0	1000.0	99.999954	0.0025843491	100.001854	99.96409	52000	5.3420663e-09	6.95743e-06	-0.004823756	-1.6400918e-08	0.6726147	0.017880602	0.242	3.0	49.25556707382202
26	1000.0	0.0	1000.0	1000.0	1000.0	100.00045	0.0018009393	100.00201	99.98353	54000	7.1004034e-09	3.2712528e-06	-0.0031461434	-6.2285835e-08	0.6721079	0.0049689123	0.0255	79.0	51.310956954956055
27	1000.0	0.0	1000.0	1000.0	1000.0	100.00041	0.001846958	100.001884	99.963684	56000	-1.3303012e-08	3.5994383e-06	-0.0014294736	-1.3463819e-07	0.65361327	0.01541155	0.2075	4.0	52.97375535964966
28	1000.0	0.0	1000.0	1000.0	1000.0	100.000244	0.0013859856	100.00166	99.98613	58000	-3.46452e-09	2.7977749e-06	-0.0067451955	-1.8418109e-07	0.6527452	0.002843369	0.0415	79.0	55.007362842559814
29	1000.0	0.0	1000.0	1000.0	1000.0	100.000206	0.0010213138	100.00132	99.990166	60000	1.424551e-08	1.072004e-06	-0.0057031135	-7.1820523e-09	0.62447137	0.00091916136	0.0205	79.0	57.050936222076416
30	1000.0	0.0	1000.0	1000.0	1000.0	100.00031	0.0008196531	100.00121	99.99233	62000	1.3530254e-08	7.702245e-07	-0.006517028	-2.5570046e-08	0.59643555	0.0026325807	0.035	79.0	59.18202471733093
31	1000.0	0.0	1000.0	1000.0	1000.0	100.00025	0.0008357178	100.00123	99.990616	64000	1.758337e-09	7.7039914e-07	-0.008622437	-4.9200878e-08	0.570154	0.0078096404	0.039	79.0	61.34910273551941
32	1000.0	0.0	1000.0	1000.0	1000.0	100.00027	0.0008081563	100.00103	99.97854	66000	2.0712614e-09	7.078785e-07	-0.005941543	-2.7357487e-08	0.53434163	0.0024808848	0.03	79.0	63.407689571380615
33	1000.0	0.0	1000.0	1000.0	1000.0	100.00019	0.00063705543	100.000984	99.992714	68000	-7.152557e-09	4.3447784e-07	-0.0062061986	0.0	0.51649797	0.004572222	0.04	79.0	65.51103377342224
34	1000.0	0.0	1000.0	1000.0	1000.0	100.00027	0.00058510154	100.000946	99.99183	70000	8.389354e-09	4.0340132e-07	-0.003059491	-4.853962e-08	0.49754718	0.0011385496	0.0175	79.0	67.58716940879822
35	1000.0	0.0	1000.0	1000.0	1000.0	100.00014	0.00055848475	100.00077	99.99303	72000	-1.0728836e-09	3.3411908e-07	-0.004044145	-1.2005614e-09	0.4793337	0.0008208365	0.02	79.0	69.68659234046936
36	1000.0	0.0	1000.0	1000.0	1000.0	100.00015	0.0005154788	100.00077	99.99406	74000	-7.95722e-09	2.8912945e-07	-0.006488759	0.0	0.44430768	0.0036741819	0.026	79.0	71.74591302871704
37	1000.0	0.0	1000.0	1000.0	1000.0	100.000206	0.00045332997	100.000755	99.99487	76000	-9.268522e-09	2.3864075e-07	-0.0059915967	-1.1961987e-08	0.41220874	0.004969216	0.041	79.0	73.79684066772461
38	1000.0	0.0	1000.0	1000.0	1000.0	100.00015	0.0004570626	100.00074	99.995705	78000	3.778376e-09	2.3013277e-07	-0.0069587417	-1.8165309e-09	0.40221024	0.0040897243	0.039	79.0	75.86820220947266
39	1000.0	0.0	1000.0	1000.0	1000.0	100.00019	0.00040541892	100.00077	99.99638	80000	1.0684133e-08	1.9558696e-07	-0.008483233	-9.188312e-09	0.36310202	0.0010362284	0.042	79.0	77.91337609291077
40	1000.0	0.0	1000.0	1000.0	1000.0	100.0002	0.0003877605	100.000656	99.991554	82000	2.026558e-09	1.8541503e-07	-0.0064716525	-1.67054e-08	0.32325166	0.003209971	0.032	79.0	79.95386576652527
41	1000.0	0.0	1000.0	1000.0	1000.0	100.000145	0.00029779048	100.00061	99.99797	84000	-1.0371208e-08	1.0969589e-07	-0.007577157	-7.489348e-09	0.28919613	-0.0006471104	0.0355	79.0	82.0217034816742
42	1000.0	0.0	1000.0	1000.0	1000.0	100.00013	0.0002978107	100.000595	99.99733	86000	1.783669e-08	1.0372465e-07	-0.0041896035	-1.049365e-09	0.25732616	0.0041057356	0.0265	79.0	84.09408569335938
43	1000.0	0.0	1000.0	1000.0	1000.0	100.00012	0.0002912842	100.000565	99.997505	88000	1.5236438e-09	9.845058e-08	-0.004537785	0.0	0.23687816	0.00061845005	0.0215	79.0	86.1807792186737
44	1000.0	0.0	1000.0	1000.0	1000.0	100.00015	0.00026708422	100.000534	99.997925	90000	-1.3351441e-08	1.1907291e-07	-0.0038097757	-2.9575133e-08	0.21179415	0.0021336253	0.0305	79.0	88.26566243171692
45	1000.0	0.0	1000.0	1000.0	1000.0	100.00004	0.00026032966	100.00041	99.99789	92000	-9.4026325e-09	7.042772e-08	-0.0044530076	0.0	0.19607913	-0.00038248347	0.02	79.0	90.34831428527832
46	1000.0	0.0	1000.0	1000.0	1000.0	100.000046	0.00023850938	100.00041	99.997986	94000	-9.1344114e-09	5.907059e-08	-0.008651919	0.0	0.17330272	0.0008976775	0.0275	79.0	92.41434407234192
47	1000.0	0.0	1000.0	1000.0	1000.0	100.00006	0.00022968685	100.00042	99.9974	96000	7.122755e-09	5.6700518e-08	-0.006213915	0.0	0.14118797	0.0043619885	0.0395	79.0	94.52591967582703
48	1000.0	0.0	1000.0	1000.0	1000.0	100.00008	0.00021810076	100.00044	99.99823	98000	3.4570693e-09	5.2968797e-08	-0.0039479528	0.0	0.1083994	0.0040779035	0.022	79.0	96.63440132141113
49	1000.0	0.0	1000.0	1000.0	1000.0	100.00009	0.00020046391	100.00037	99.997894	100000	-3.2931566e-09	4.9829744e-08	-0.0050015203	-2.672806e-09	0.08894485	-0.0010497335	0.016	79.0	98.75711393356323
