Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
19	653.0	28.0	681.0	625.0	653.0	74.98084	15.976475	95.33802	15.128126	40000	-3.069639e-08	383.7452	0.0010282595	-227.19287	0.8137284	0.01651236	0.2655	3.0	40.382787227630615
20	453.75	142.16429	623.0	275.0	453.75	95.90425	7.994044	108.05068	42.32224	42000	2.5331975e-08	689.0135	-0.015382631	-391.28717	0.8133281	0.008074047	0.054	79.0	42.74988889694214
21	1000.0	0.0	1000.0	1000.0	1000.0	93.192924	7.0462627	105.67636	64.57192	44000	1.4916063e-08	87.094475	-0.01459573	-78.44591	0.7985161	0.0015962565	0.074	79.0	45.147125482559204
22	1000.0	0.0	1000.0	1000.0	1000.0	100.52173	2.8838131	105.16614	87.529755	46000	-1.2546778e-08	7.6990833	-0.00983439	-4.6931896	0.79315895	0.004965824	0.041	79.0	47.40568709373474
23	1000.0	0.0	1000.0	1000.0	1000.0	100.44405	1.3083216	104.19241	91.47985	48000	7.510185e-09	1.8696793	-0.010388424	-0.5997695	0.7819672	0.0033650387	0.0435	79.0	49.62276554107666
24	1000.0	0.0	1000.0	1000.0	1000.0	100.16725	1.051782	103.168175	92.204834	50000	1.6987324e-09	1.1787025	-0.011240006	-0.33253247	0.76753265	0.0042428495	0.04	79.0	51.80545663833618
25	1000.0	0.0	1000.0	1000.0	1000.0	100.11118	0.7034794	102.41368	97.26068	52000	6.545335e-09	0.504034	-0.007107712	-0.058194637	0.75267446	0.0019386823	0.031	79.0	54.0594379901886
26	1000.0	0.0	1000.0	1000.0	1000.0	100.06121	0.71504223	102.249245	94.00189	54000	2.8014182e-09	0.52285343	-0.007661533	-0.05231899	0.7372704	0.0034557558	0.024	79.0	56.30016279220581
27	1000.0	0.0	1000.0	1000.0	1000.0	100.043335	0.6268938	102.36316	97.13173	56000	1.8887223e-09	0.42832032	-0.007729378	-0.059677154	0.7207437	0.0014479634	0.023	79.0	58.569058895111084
28	1000.0	0.0	1000.0	1000.0	1000.0	99.98641	0.523965	101.73976	97.25795	58000	3.1627714e-09	0.27467278	-0.009715745	-0.03614801	0.7030107	0.0031221916	0.048	79.0	60.81646275520325
29	1000.0	0.0	1000.0	1000.0	1000.0	100.03648	0.5266822	102.32426	97.694275	60000	3.3378602e-09	0.32304698	-0.008052347	-0.043418765	0.68482965	0.0018460815	0.028	79.0	63.06011414527893
30	1000.0	0.0	1000.0	1000.0	1000.0	99.89247	0.49693474	101.72061	97.84888	62000	1.26361845e-08	0.26357093	-0.007742814	-0.040441155	0.6789888	0.0056756153	0.037	79.0	65.35260438919067
31	1000.0	0.0	1000.0	1000.0	1000.0	100.03598	0.44686309	102.07645	98.03807	64000	1.5318394e-08	0.20177071	-0.011127962	-0.040463507	0.6637808	0.008183144	0.065	79.0	67.62326121330261
32	1000.0	0.0	1000.0	1000.0	1000.0	100.01688	0.46729052	101.34887	97.76149	66000	-1.9967556e-09	0.22420087	-0.011792459	-0.025373086	0.657034	0.0034367598	0.048	79.0	69.95761513710022
33	1000.0	0.0	1000.0	1000.0	1000.0	100.059875	0.37108558	101.40089	98.20957	68000	1.2814999e-08	0.14383838	0.0011887283	-0.022733651	0.65309894	0.020480925	0.239	2.0	71.80292916297913
34	1000.0	0.0	1000.0	1000.0	1000.0	99.886154	0.5112962	101.140144	97.66918	70000	1.3679266e-08	0.2734238	-0.009389721	-0.11409323	0.652803	0.006496546	0.052	79.0	74.04409790039062
35	1000.0	0.0	1000.0	1000.0	1000.0	99.94653	0.40293097	101.10379	98.116425	72000	-1.3008714e-08	0.17413506	-0.009371861	-0.03026253	0.64743686	0.007281316	0.044	79.0	76.35060787200928
36	1000.0	0.0	1000.0	1000.0	1000.0	100.0895	0.34003395	101.36091	98.39907	74000	-3.1292438e-10	0.13046357	0.0001622815	-0.023685038	0.6243484	0.016367955	0.194	2.0	78.15458226203918
37	1000.0	0.0	1000.0	1000.0	1000.0	99.10705	1.5151303	101.96485	91.21681	76000	-2.6606024e-08	3.032726	-0.0021682754	-2.3638706	0.6238598	0.020496782	0.1985	3.0	79.93387174606323
38	1000.0	0.0	1000.0	1000.0	1000.0	99.86638	0.5134157	101.54983	97.451004	78000	1.0728836e-09	0.2850491	-0.0011980146	-0.13763301	0.6228798	0.017470015	0.2005	3.0	81.72570061683655
39	1000.0	0.0	1000.0	1000.0	1000.0	100.14271	0.43010268	101.56025	97.76733	80000	-4.5895576e-09	0.20791398	-0.008419727	-0.07289544	0.6221899	-0.00033568163	0.064	79.0	83.98964357376099
40	1000.0	0.0	1000.0	1000.0	1000.0	99.99006	0.5225852	101.398315	93.63081	82000	4.23193e-09	0.2947618	-0.009057796	-0.06596419	0.62185895	0.0041356636	0.053	79.0	86.26475954055786
41	1000.0	0.0	1000.0	1000.0	1000.0	100.01531	0.3202806	101.215164	98.519226	84000	2.3841857e-09	0.104101546	0.00087315345	-0.008076154	0.61335295	0.018887566	0.2545	2.0	88.0310423374176
42	1000.0	0.0	1000.0	1000.0	1000.0	99.868484	0.61740094	101.369675	95.10187	86000	2.5467015e-09	0.41277006	-0.011371129	-0.15959147	0.61321753	0.0035852005	0.05	79.0	90.35207653045654
43	1000.0	0.0	1000.0	1000.0	1000.0	100.12747	0.41457912	102.11195	96.69836	88000	1.8060208e-08	0.18726186	-0.007662928	-0.03847976	0.58753216	0.0027475825	0.0265	79.0	92.58715915679932
44	1000.0	0.0	1000.0	1000.0	1000.0	100.05346	0.32892573	101.164474	96.360306	90000	-5.4836273e-09	0.11775348	-0.012024311	-0.017957762	0.5669575	0.007821142	0.076	79.0	94.82350516319275
45	1000.0	0.0	1000.0	1000.0	1000.0	100.00094	0.26557553	101.138374	97.31245	92000	9.715557e-09	0.072531775	-0.010134804	-0.0065472424	0.5504151	0.0014607348	0.0385	79.0	97.07008600234985
46	1000.0	0.0	1000.0	1000.0	1000.0	99.99183	0.255621	101.22769	98.50268	94000	1.3258308e-08	0.073027655	-0.009559613	-0.0046072155	0.5392021	0.0023549155	0.048	79.0	99.28603005409241
47	1000.0	0.0	1000.0	1000.0	1000.0	99.98216	0.22729193	101.04518	98.55058	96000	1.4379621e-09	0.052293245	-0.0063160383	-0.0033808239	0.5156463	0.0036656929	0.029	79.0	101.55796909332275
48	1000.0	0.0	1000.0	1000.0	1000.0	100.009735	0.23040019	101.21548	98.2814	98000	2.0228326e-09	0.05398938	-0.010574322	-0.004112549	0.49889994	0.0048421407	0.0575	79.0	103.774001121521
49	1000.0	0.0	1000.0	1000.0	1000.0	100.01468	0.21178284	101.79041	97.69684	100000	-2.4765729e-08	0.045411643	-0.0144417	-0.003536027	0.4777334	0.011466924	0.093	79.0	106.04777503013611
