Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
70	1000.0	0.0	1000.0	1000.0	1000.0	100.00003	0.0003358352	100.000404	99.996445	142000	-6.556511e-10	1.17278105e-07	-0.006245119	0.0	0.02069725	0.0038983922	0.0355	79.0	139.7856523990631
71	1000.0	0.0	1000.0	1000.0	1000.0	100.00007	0.00032878734	100.00041	99.99736	144000	-1.8626451e-09	1.13163374e-07	-0.0052653006	-3.041336e-10	-0.018001793	0.0038096092	0.03	79.0	141.88256907463074
72	1000.0	0.0	1000.0	1000.0	1000.0	100.00005	0.00030702047	100.000404	99.99744	146000	-5.4836273e-09	9.625166e-08	-0.0011382927	-1.364242e-12	-0.00989497	0.00040800258	0.005	79.0	143.98114728927612
73	1000.0	0.0	1000.0	1000.0	1000.0	100.000046	0.00030431716	100.00042	99.99809	148000	-6.1392784e-09	9.565053e-08	-0.0040374813	0.0	-0.021060707	0.0009224708	0.023	79.0	146.1634500026703
74	1000.0	0.0	1000.0	1000.0	1000.0	100.00007	0.00031364872	100.00041	99.99785	150000	-6.8545343e-09	1.0574527e-07	-0.005799133	-4.6680455e-09	-0.041820113	0.0048072967	0.0405	79.0	148.34719133377075
75	1000.0	0.0	1000.0	1000.0	1000.0	100.000015	0.0002845473	100.000336	99.99797	152000	-8.106232e-09	8.8741565e-08	-0.0035832997	0.0	-0.081155345	0.0030776262	0.0175	79.0	150.48607230186462
76	1000.0	0.0	1000.0	1000.0	1000.0	100.000015	0.0002730837	100.00035	99.998314	154000	-4.2915342e-09	7.489914e-08	-0.0020429497	0.0	-0.114064194	0.0034765191	0.0125	79.0	152.64232873916626
77	1000.0	0.0	1000.0	1000.0	1000.0	100.00001	0.00026786185	100.000336	99.99793	156000	-1.3405457e-08	7.223757e-08	0.001117181	0.0	-0.12279625	0.020260986	0.22	2.0	154.313401222229
78	1000.0	0.0	1000.0	1000.0	1000.0	99.99994	0.00026264435	100.000275	99.998024	158000	2.682209e-10	7.2584896e-08	-0.0022612482	-3.52113e-09	-0.12300256	0.0026387838	0.0135	79.0	156.4940891265869
79	1000.0	0.0	1000.0	1000.0	1000.0	100.000015	0.00024618313	100.00034	99.99657	160000	-2.3901462e-08	6.073224e-08	0.0039034556	0.0	-0.14805023	0.026294347	0.3265	2.0	158.22742533683777
80	1000.0	0.0	1000.0	1000.0	1000.0	100.00006	0.00026780757	100.0004	99.99719	162000	-4.328787e-09	7.500785e-08	-0.006745076	-3.343942e-09	-0.14859912	0.0032392126	0.0385	79.0	160.42359590530396
81	1000.0	0.0	1000.0	1000.0	1000.0	100.000015	0.00024542003	100.00032	99.99859	164000	-1.3895333e-09	6.176173e-08	-0.004216692	-3.9008796e-12	-0.18552674	0.0052526672	0.031	79.0	162.62646627426147
82	1000.0	0.0	1000.0	1000.0	1000.0	100.00002	0.0002542024	100.00033	99.9976	166000	8.8214875e-09	6.4608436e-08	-0.0018288583	0.0	-0.19967274	0.0011273827	0.0115	79.0	164.81375670433044
83	1000.0	0.0	1000.0	1000.0	1000.0	100.00003	0.00025027385	100.00033	99.99854	168000	2.1994113e-08	6.410745e-08	-0.00095484237	0.0	-0.21406955	0.0042186035	0.012	79.0	166.93346762657166
84	1000.0	0.0	1000.0	1000.0	1000.0	100.000015	0.0002539469	100.00032	99.9978	170000	2.7418137e-09	6.769079e-08	-0.0041341446	-4.715375e-10	-0.21989137	0.0012232891	0.013	79.0	169.05942463874817
85	1000.0	0.0	1000.0	1000.0	1000.0	100.00001	0.0002491497	100.00032	99.997444	172000	-1.4781952e-08	6.361632e-08	-0.0032440878	0.0	-0.22903812	0.0013894495	0.0185	79.0	171.24828338623047
86	1000.0	0.0	1000.0	1000.0	1000.0	100.00001	0.00023643936	100.00032	99.99798	174000	-2.3379922e-08	5.5918907e-08	-0.0011842996	0.0	-0.24770433	-0.0009230859	0.0045	79.0	173.36480951309204
87	1000.0	0.0	1000.0	1000.0	1000.0	100.0	0.00024268281	100.0003	99.99779	176000	1.9073487e-09	5.9190615e-08	-0.0023681154	0.0	-0.26155624	0.0028710244	0.0225	79.0	175.47440361976624
88	1000.0	0.0	1000.0	1000.0	1000.0	99.99999	0.00022428279	100.00031	99.998726	178000	1.4901161e-09	5.3630238e-08	-0.002277363	0.0	-0.25963786	0.0019634261	0.017	79.0	177.62332463264465
89	1000.0	0.0	1000.0	1000.0	1000.0	100.0	0.0002388377	100.00031	99.99828	180000	-1.8626451e-09	5.7105442e-08	-0.0020953475	0.0	-0.2629574	0.0017867899	0.012	79.0	179.78477096557617
90	1000.0	0.0	1000.0	1000.0	1000.0	100.000015	0.0002286942	100.000305	99.998085	182000	1.4305115e-09	5.3758413e-08	-0.0031708034	0.0	-0.2664412	0.0018931491	0.018	79.0	181.91646647453308
91	1000.0	0.0	1000.0	1000.0	1000.0	100.000015	0.00023055324	100.000336	99.998604	184000	5.960465e-11	5.7314725e-08	-0.0013911648	-1.3240182e-09	-0.2802488	0.00029953645	0.0065	79.0	184.00058364868164
92	1000.0	0.0	1000.0	1000.0	1000.0	99.99998	0.00023775738	100.0003	99.99757	186000	8.502975e-09	5.807294e-08	-0.0027120127	-1.4774564e-09	-0.29016954	0.0014566178	0.0155	79.0	186.0980784893036
93	1000.0	0.0	1000.0	1000.0	1000.0	100.00002	0.00022953753	100.00032	99.99856	188000	-7.838011e-09	5.3559226e-08	-0.0028658148	0.0	-0.31002384	0.004634767	0.035	79.0	188.19602179527283
94	1000.0	0.0	1000.0	1000.0	1000.0	100.0	0.00023614943	100.00031	99.998474	190000	5.4836273e-09	5.6313468e-08	-0.004269989	0.0	-0.28704074	0.0028827877	0.0255	79.0	190.3501958847046
95	1000.0	0.0	1000.0	1000.0	1000.0	100.00003	0.0002259396	100.00031	99.998055	192000	-3.0755995e-08	5.8712466e-08	-0.0029717754	-2.3222526e-09	-0.32234183	0.00050087745	0.018	79.0	192.51927208900452
96	1000.0	0.0	1000.0	1000.0	1000.0	99.99997	0.0002300938	100.00027	99.99833	194000	1.2418255e-08	5.4272153e-08	-0.0054727443	-1.1354864e-09	-0.34129274	0.0028643191	0.028	79.0	194.60441970825195
97	1000.0	0.0	1000.0	1000.0	1000.0	100.000015	0.00021987758	100.0003	99.99774	196000	9.685754e-10	4.9423427e-08	-0.0020011256	-2.219771e-10	-0.35183313	0.0016429384	0.013	79.0	196.65104508399963
98	1000.0	0.0	1000.0	1000.0	1000.0	100.000015	0.00023541473	100.00031	99.997856	198000	1.8700956e-09	5.616978e-08	-0.0008874705	5.2082783e-12	-0.34696096	0.001070876	0.005	79.0	198.75508069992065
99	1000.0	0.0	1000.0	1000.0	1000.0	100.0	0.00022348267	100.00029	99.99869	200000	-5.6028364e-09	5.075379e-08	-0.0037976226	-3.355538e-11	-0.34753492	0.0031360108	0.018	79.0	201.0786862373352
