Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	121999	119.53306	36.669407	143.77554	-21.591244	-122.494705	6.5267625	683.8995468616486
62	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	123999	119.13486	36.47608	143.40569	-20.371546	-122.01272	6.357445	697.1486849784851
63	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	125999	118.99388	35.897297	143.25232	-21.666023	-121.90349	6.5869536	710.4602603912354
64	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	127999	119.52659	35.52936	142.86894	-19.669565	-122.37476	6.3444424	723.5416989326477
65	530.25	370.62878	1000.0	79.0	1000.0	0.0	1000.0	1000.0	530.25	1000.0	129999	119.69109	35.200603	142.53107	-10.767672	-122.477425	6.31503	736.2720420360565
66	360.66666	352.96066	857.0	24.0	1000.0	0.0	1000.0	1000.0	360.66666	1000.0	131999	120.0599	34.739254	142.32965	-19.297699	-122.849045	6.5698843	749.0353281497955
67	527.0	285.78778	795.0	131.0	1000.0	0.0	1000.0	1000.0	527.0	1000.0	133999	120.39568	35.20803	142.24666	-23.329113	-123.07213	7.412206	761.6410343647003
68	494.4	342.92596	1000.0	63.0	1000.0	0.0	1000.0	1000.0	494.4	1000.0	135999	120.2218	35.266483	142.61333	-21.758472	-122.92021	6.0613008	774.5422332286835
69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	137999	120.81674	34.574112	142.99998	-19.335394	-123.42975	7.354	787.5241043567657
70	551.75	449.0336	1000.0	66.0	991.4	25.8	1000.0	914.0	551.75	991.4	139999	121.54813	33.842995	144.15178	-19.384758	-124.294495	7.130917	800.6366286277771
71	888.0	112.0	1000.0	776.0	1000.0	0.0	1000.0	1000.0	888.0	1000.0	141999	123.23807	34.198196	143.05923	-9.241131	-125.98211	7.0868654	813.6310365200043
72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	143999	123.98636	34.4668	144.03024	-22.6906	-126.68729	7.2661433	826.6498186588287
73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	145999	124.3798	34.391262	144.67119	-18.238338	-127.0383	7.1503925	839.477236032486
74	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	147999	124.82303	34.00995	141.24374	-9.512114	-127.40816	6.4937344	852.2065496444702
75	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	149999	124.57445	34.095825	144.74944	-23.367538	-127.07868	6.574849	865.4112710952759
76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	151999	124.48884	33.582874	143.26407	-18.669918	-127.00843	6.9536896	878.5516335964203
77	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	153999	124.39507	33.14647	143.94292	-7.2726054	-126.84178	6.1172795	892.368616104126
78	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	155999	124.45472	32.781986	142.44577	-6.5767016	-126.86797	6.2335334	905.7761061191559
79	671.3333	464.80487	1000.0	14.0	1000.0	0.0	1000.0	1000.0	671.3333	1000.0	157999	123.83398	32.151787	140.84006	-7.6936336	-126.08633	7.0835156	919.4414281845093
80	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	159999	122.65118	31.819666	139.46172	-18.341745	-124.861725	6.737961	933.3935389518738
81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	161999	121.71844	31.466833	138.87979	-19.697903	-123.94318	5.858254	947.3018884658813
82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	163999	121.16568	30.965313	138.64862	-9.08622	-123.28533	6.039862	960.9255409240723
83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	165999	121.02881	30.199144	137.50258	-19.452414	-123.221924	6.5763	974.3732047080994
84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	167999	120.75925	29.58284	136.31682	-7.525229	-122.7972	5.5192194	988.0459213256836
85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	169999	119.0935	29.459105	137.19783	-18.802773	-121.06002	5.595171	1001.7617723941803
86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	171999	118.23893	29.10414	133.7805	-16.70914	-120.176506	5.3306193	1015.3173053264618
87	992.0	8.0	1000.0	984.0	1000.0	0.0	1000.0	1000.0	992.0	1000.0	173999	117.59013	28.730501	138.99911	-15.589945	-119.59697	5.7567954	1028.8133308887482
88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	175999	117.34299	28.063055	136.30533	-8.622927	-119.2958	5.0949583	1042.3312044143677
89	473.0	343.6037	1000.0	103.0	1000.0	0.0	1000.0	1000.0	473.0	1000.0	177999	116.6395	27.92114	136.9806	-14.886337	-118.52444	4.8577547	1055.6967029571533
90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	179999	115.98134	27.496372	138.60962	-8.049528	-117.815636	4.539096	1069.0468246936798
91	791.0	295.57065	1000.0	373.0	1000.0	0.0	1000.0	1000.0	791.0	1000.0	181999	115.29437	26.618904	135.95322	-8.553888	-117.04485	4.7814054	1082.2318732738495
92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	183999	114.49385	26.085102	136.63269	-8.817345	-116.21308	4.402424	1095.1244022846222
93	1000.0	0.0	1000.0	1000.0	953.5	139.5	1000.0	535.0	1000.0	953.5	185999	113.8133	25.537102	135.8543	-11.622541	-115.50028	4.1207223	1108.189205646515
94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	187999	113.3432	25.562857	132.27277	-12.302124	-115.14897	4.599748	1121.3665616512299
95	896.0	104.0	1000.0	792.0	1000.0	0.0	1000.0	1000.0	896.0	1000.0	189999	113.17314	25.535666	135.81413	-12.450409	-114.88233	4.605669	1134.9720470905304
96	878.5	121.5	1000.0	757.0	1000.0	0.0	1000.0	1000.0	878.5	1000.0	191999	113.77627	25.266281	138.13419	-8.454903	-115.5672	5.1126456	1148.3144979476929
97	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	193999	115.00327	25.277575	141.94772	-12.417234	-116.76246	4.8596597	1161.7280616760254
98	1000.0	0.0	1000.0	1000.0	805.9	283.26788	1000.0	105.0	1000.0	805.9	195999	114.7316	25.241714	140.88196	-11.589306	-116.41275	5.4416184	1174.3543860912323
99	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	197999	115.30379	25.386395	137.98009	-11.356731	-117.23489	4.7348876	1187.879893064499
100	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000.0	1000.0	1000.0	1000.0	199999	116.95782	25.659399	137.75697	-9.190416	-118.87355	5.607324	1201.5170195102692
