Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
15	1000.0	0.0	1000.0	1000.0	1000.0	100.61623	1.6619554	104.77734	92.16664	32000	2.3767353e-09	3.0622642	-0.0105352495	-1.6323062	0.7260284	0.0012950151	0.0375	79.0	29.3430392742157
16	1000.0	0.0	1000.0	1000.0	1000.0	99.770515	1.5973581	102.4873	91.821365	34000	8.561183e-09	2.5265017	-0.008910242	-0.82241344	0.7070073	0.0034594936	0.0225	79.0	31.19703459739685
17	1000.0	0.0	1000.0	1000.0	1000.0	100.67611	0.64257836	102.37392	96.62246	36000	-1.18240715e-08	0.8964489	-0.011869559	-0.5141543	0.686059	0.001196578	0.0495	79.0	33.02878928184509
18	1000.0	0.0	1000.0	1000.0	1000.0	100.06544	0.5592319	101.32964	95.52101	38000	-3.8743018e-09	0.34027678	-0.0023609544	-0.06494996	0.66821915	0.016784897	0.166	4.0	34.55625557899475
19	1000.0	0.0	1000.0	1000.0	1000.0	99.81272	0.75759244	101.10484	95.00068	40000	1.2397766e-08	0.71442145	-0.002908296	-0.19424725	0.6672211	0.015705064	0.143	5.0	36.06604361534119
20	1000.0	0.0	1000.0	1000.0	1000.0	99.86578	0.5492515	100.942604	94.497734	42000	3.9339065e-09	0.31815675	-0.010053394	-0.047758758	0.6659114	0.0034663402	0.0605	79.0	37.98837995529175
21	1000.0	0.0	1000.0	1000.0	1000.0	100.00956	0.45846465	101.19892	97.00036	44000	-5.00679e-09	0.21169014	-0.008674106	-0.025424749	0.65769476	0.0054435465	0.0385	79.0	39.785040855407715
22	1000.0	0.0	1000.0	1000.0	1000.0	100.05118	0.46125928	101.12063	95.44354	46000	-4.23193e-09	0.21286336	-0.007713128	-0.029185325	0.6342158	0.0008260677	0.028	79.0	41.630595207214355
23	1000.0	0.0	1000.0	1000.0	1000.0	100.08395	0.33467928	100.95684	97.90623	48000	-1.5497207e-08	0.12104171	-0.0073980656	-0.010010377	0.61915445	0.0026227084	0.041	79.0	43.520134925842285
24	1000.0	0.0	1000.0	1000.0	1000.0	100.0194	0.36827296	100.75346	97.64945	50000	3.4570693e-09	0.13567376	-0.011890136	-0.01040633	0.610336	0.007235276	0.063	79.0	45.39493417739868
25	1000.0	0.0	1000.0	1000.0	1000.0	100.00489	0.3087628	100.98079	97.39772	52000	4.565809e-09	0.098011285	-0.00838726	-0.0067183822	0.57801294	0.0074208635	0.052	79.0	47.242331743240356
26	1000.0	0.0	1000.0	1000.0	1000.0	100.015594	0.33405903	100.92389	95.18677	54000	-2.7567149e-09	0.11302645	-0.0018099673	-0.007537	0.565221	0.016142502	0.1855	4.0	48.76481342315674
27	1000.0	0.0	1000.0	1000.0	1000.0	100.01284	0.38099337	101.39911	96.67693	56000	6.377697e-09	0.14930032	-0.0017494682	-0.023846626	0.5648139	0.018733546	0.2235	3.0	50.24487781524658
28	1000.0	0.0	1000.0	1000.0	1000.0	100.01617	0.27299133	100.7265	98.577225	58000	5.00679e-09	0.077111155	-0.009303917	-0.0062639937	0.5645427	0.0062779565	0.065	79.0	52.10378432273865
29	1000.0	0.0	1000.0	1000.0	1000.0	99.98105	0.5230802	100.80704	92.18907	60000	2.259016e-08	0.27562758	-0.010360995	-0.062009916	0.55567527	0.0034644553	0.05	79.0	53.94858360290527
30	1000.0	0.0	1000.0	1000.0	1000.0	100.05347	0.26428884	101.177216	97.92413	62000	1.1369586e-08	0.072455294	-0.0073973793	-0.007648468	0.53484917	0.001993569	0.0405	79.0	55.88957405090332
31	1000.0	0.0	1000.0	1000.0	1000.0	99.91038	0.6036398	102.071465	91.471146	64000	-5.960465e-11	0.38236958	-0.012249163	-0.11957556	0.5404277	0.001886835	0.028	79.0	57.71820402145386
32	1000.0	0.0	1000.0	1000.0	1000.0	100.05101	0.29306042	107.13747	98.274216	66000	-3.051758e-08	0.08954946	-0.010281398	-0.021030217	0.5159936	0.003037449	0.026	79.0	59.575958013534546
33	1000.0	0.0	1000.0	1000.0	1000.0	99.97123	0.23674457	100.804436	98.57189	68000	1.8179417e-09	0.058629613	-0.008617743	-0.0073681884	0.51164645	0.0072762053	0.054	79.0	61.40329957008362
34	1000.0	0.0	1000.0	1000.0	1000.0	99.9892	0.31910086	101.07003	95.01939	70000	1.5586615e-08	0.104352966	-0.012236654	-0.008811198	0.52562153	0.0060368488	0.045	79.0	63.258339166641235
35	1000.0	0.0	1000.0	1000.0	1000.0	100.00998	0.22145729	101.44226	97.887634	72000	2.2500752e-09	0.04926551	-0.012051111	-0.0037194192	0.50642943	0.005570109	0.066	79.0	65.07663345336914
36	1000.0	0.0	1000.0	1000.0	1000.0	100.01213	0.22868712	101.277054	98.114044	74000	1.7791987e-08	0.05350895	-0.010477642	-0.00288295	0.4767471	0.004919036	0.0455	79.0	66.90907049179077
37	1000.0	0.0	1000.0	1000.0	1000.0	100.00611	0.18663447	100.824646	98.84767	76000	2.6822091e-09	0.03477656	-0.009274504	-0.0021785349	0.4572026	0.0060073817	0.0445	79.0	68.74574637413025
38	1000.0	0.0	1000.0	1000.0	1000.0	100.00489	0.19254956	101.46401	98.12737	78000	1.360476e-08	0.038007192	-0.009053021	-0.0019682162	0.44582024	0.0053383973	0.048	79.0	70.54700803756714
39	1000.0	0.0	1000.0	1000.0	1000.0	100.02906	0.18408552	100.68842	98.40869	80000	4.23193e-09	0.034549177	-0.009949844	-0.0022296496	0.4308088	0.0035663412	0.033	79.0	72.37565064430237
40	1000.0	0.0	1000.0	1000.0	1000.0	99.998924	0.24395978	100.86363	95.0074	82000	-9.477138e-09	0.06081567	-0.009735799	-0.007656332	0.42528123	0.0050198543	0.0435	79.0	74.26104140281677
41	1000.0	0.0	1000.0	1000.0	1000.0	100.00103	0.17347163	100.69719	98.415115	84000	-5.6028364e-09	0.031254645	-0.011163228	-0.0017913748	0.39934877	0.0024704447	0.052	79.0	76.15612959861755
42	1000.0	0.0	1000.0	1000.0	1000.0	100.02985	0.1562784	100.67768	98.87008	86000	1.1637807e-08	0.025498804	-0.009072491	-0.002307957	0.39508483	0.0036617978	0.0465	79.0	78.01697254180908
43	1000.0	0.0	1000.0	1000.0	1000.0	99.98774	0.16589066	100.78175	98.11034	88000	8.419156e-09	0.02802546	-0.014457614	-0.0017412957	0.39657372	0.0011530875	0.0605	79.0	79.78142952919006
44	1000.0	0.0	1000.0	1000.0	1000.0	100.01744	0.14372133	100.76914	99.159515	90000	-1.525879e-08	0.021010293	-0.009650238	-0.001211049	0.3851148	0.0019338916	0.033	79.0	81.56305265426636
45	1000.0	0.0	1000.0	1000.0	1000.0	99.999954	0.14089242	100.48297	98.9009	92000	1.078844e-08	0.021789143	-0.009256492	-0.0009908862	0.36471093	0.0018366541	0.0415	79.0	83.4190924167633
46	1000.0	0.0	1000.0	1000.0	1000.0	100.00048	0.21366446	101.582794	94.48567	94000	-9.179115e-09	0.045838688	-0.0115648145	-0.0073917285	0.3400834	0.005051368	0.047	79.0	85.24900031089783
47	1000.0	0.0	1000.0	1000.0	1000.0	100.01872	0.13590784	100.50118	98.90116	96000	-4.4703485e-09	0.01992295	-0.009422312	-0.0020739678	0.337043	0.0046953675	0.0545	79.0	87.13585209846497
48	1000.0	0.0	1000.0	1000.0	1000.0	99.99114	0.157829	100.5549	97.09768	98000	-4.1350723e-09	0.025112176	-0.008605694	-0.0021731555	0.3322244	0.00077585794	0.041	79.0	88.91904377937317
49	1000.0	0.0	1000.0	1000.0	1000.0	99.99964	0.14082913	100.84444	97.82986	100000	-4.3213366e-09	0.020106066	-0.011406855	-0.0015739836	0.32638896	0.0031980174	0.043	79.0	90.80596709251404
