Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
15	198.1	125.731026	455.0	44.0	198.1	50.177322	1.4975953	50.41272	29.639853	32000	5.2168964e-08	920.00507	-0.012350824	-65.58252	0.8754844	0.006152168	0.0615	79.0	36.32543230056763
16	777.0	223.0	1000.0	554.0	777.0	52.17563	0.20046653	52.189903	46.71849	34000	-6.7472456e-08	1722.0328	-0.010472812	-282.2412	0.8766739	0.0032446957	0.051	79.0	38.8967022895813
17	843.0	157.0	1000.0	686.0	843.0	56.112457	0.19149756	56.12343	50.484097	36000	-2.7298928e-08	1459.9689	-0.008335725	-225.76953	0.8811148	0.008189754	0.065	79.0	41.42587900161743
18	1000.0	0.0	1000.0	1000.0	1000.0	59.573414	0.0073179062	59.57389	59.322304	38000	5.545616e-07	1391.225	-0.0007951121	-226.4209	0.8658637	0.0010691806	0.017	79.0	43.973063945770264
19	624.6667	193.62047	888.0	428.0	624.6667	62.439274	4.255618	62.865437	5.20263	40000	-1.5109778e-08	922.522	-0.006949208	-175.30493	0.86473477	0.006448127	0.0665	79.0	46.50421118736267
20	1000.0	0.0	1000.0	1000.0	1000.0	65.025925	0.04575603	65.02975	63.8426	42000	-3.5762787e-07	1041.1956	-0.0055042272	-158.15826	0.8682637	0.006032197	0.0945	79.0	49.04819583892822
21	1000.0	0.0	1000.0	1000.0	1000.0	67.67795	0.00012831918	67.67801	67.67587	44000	9.8228455e-08	889.32416	-0.0023347717	-136.29108	0.8606289	0.0032690037	0.0415	79.0	51.553531885147095
22	638.0	336.2261	1000.0	190.0	638.0	68.96142	7.197798	70.14975	4.211196	46000	-2.4318695e-08	672.20044	-0.001893187	-153.02148	0.8708847	0.019880269	0.2225	3.0	53.51309823989868
23	1000.0	0.0	1000.0	1000.0	1000.0	71.26785	5.402456	72.020325	15.185582	48000	-1.2111664e-07	738.26654	-0.0048312666	-171.94635	0.8710209	0.0013194011	0.0505	79.0	56.07851314544678
24	1000.0	0.0	1000.0	1000.0	1000.0	74.11638	9.558082e-06	74.11638	74.11613	50000	-9.012222e-07	570.3115	-0.0051504155	-87.66168	0.86662936	0.0040572044	0.0485	79.0	58.70560002326965
25	1000.0	0.0	1000.0	1000.0	1000.0	76.10217	9.22608e-05	76.10218	76.09814	52000	2.8991698e-07	486.15964	-0.002680285	-75.259705	0.85490835	0.016221063	0.204	6.0	60.62916326522827
26	785.0	215.0	1000.0	570.0	785.0	77.917274	0.84030986	77.94937	47.8164	54000	3.8146974e-09	439.03067	-0.0037470756	-138.09085	0.8548081	0.0035579375	0.043	79.0	63.15358352661133
27	738.5	261.5	1000.0	477.0	738.5	77.431114	8.985829	79.43705	7.4680233	56000	9.810925e-08	331.8892	-0.0015531052	-52.48816	0.84837097	0.01983305	0.3165	3.0	65.07641220092773
28	522.6667	232.89531	733.0	198.0	522.6667	74.46982	14.443287	80.806175	2.573422	58000	6.639957e-08	284.5259	-0.004984578	-47.504837	0.84822375	0.025421709	0.331	2.0	67.12861609458923
29	1000.0	0.0	1000.0	1000.0	1000.0	81.74903	1.6081562e-05	81.749054	81.74871	60000	4.1484833e-07	283.55264	0.0010488136	-45.895218	0.8481835	0.015995037	0.2225	3.0	69.24082851409912
30	1000.0	0.0	1000.0	1000.0	1000.0	83.22814	0.00022910502	83.22817	83.22022	62000	4.8303605e-07	239.4551	-0.0063471915	-41.47957	0.8479181	-0.0014507823	0.0445	79.0	71.77649140357971
31	1000.0	0.0	1000.0	1000.0	1000.0	84.68689	5.8864127e-05	84.686905	84.685616	64000	-6.20842e-07	199.61293	-0.0012955399	-35.34169	0.8091664	0.015067042	0.191	3.0	73.72949028015137
32	1000.0	0.0	1000.0	1000.0	1000.0	86.04977	8.965756e-06	86.04977	86.04972	66000	3.3855437e-07	165.66293	-0.0076502617	-30.042038	0.8085684	0.0043303203	0.0645	79.0	76.24761462211609
33	1000.0	0.0	1000.0	1000.0	1000.0	87.32312	1.587024e-05	87.323105	87.32308	68000	-1.411438e-07	136.8006	-0.001511107	-25.453934	0.8034213	0.016554825	0.271	4.0	78.2113049030304
34	1000.0	0.0	1000.0	1000.0	1000.0	88.51206	1.0808459e-05	88.512054	88.51202	70000	6.5898894e-07	112.34324	-0.0036728443	-21.479599	0.80387837	0.004278924	0.0405	79.0	80.70370697975159
35	1000.0	0.0	1000.0	1000.0	1000.0	89.62096	1.1042874e-05	89.62095	89.62091	72000	6.151199e-07	91.70175	-0.0085227415	-18.039597	0.8187983	0.0075487616	0.1145	79.0	83.16961598396301
36	1000.0	0.0	1000.0	1000.0	1000.0	90.65352	1.299799e-05	90.65351	90.65344	74000	6.9522855e-07	74.36342	-0.002229487	-15.067707	0.8063302	0.0021491516	0.065	79.0	85.66803002357483
37	1000.0	0.0	1000.0	1000.0	1000.0	91.61298	9.61726e-05	91.613	91.61173	76000	8.106232e-08	59.87924	-0.0033351127	-12.508907	0.7830889	0.0027605256	0.046	79.0	88.09489750862122
38	573.3333	334.52686	1000.0	183.0	573.3333	89.69962	13.614863	92.5024	0.25184846	78000	1.7980113e-08	165.92058	-0.0044009294	-82.33354	0.7829086	0.023392433	0.291	2.0	89.98829960823059
39	1000.0	0.0	1000.0	1000.0	1000.0	92.9435	0.00040109357	92.94363	92.93315	80000	-1.9645691e-07	42.387714	-0.0027100376	-8.980091	0.78279275	0.0064746337	0.038	79.0	92.46126770973206
40	1000.0	0.0	1000.0	1000.0	1000.0	93.70365	0.00020071094	93.70376	93.701126	82000	-8.964538e-08	33.74739	-0.00026216602	-7.784748	0.76846945	0.015166672	0.3195	3.0	94.37010741233826
41	918.5	81.5	1000.0	837.0	918.5	91.80873	11.780849	94.44611	7.5335064	84000	2.6896596e-09	101.46791	-0.004726186	-18.772324	0.7678589	0.024999654	0.3695	2.0	96.26012396812439
42	1000.0	0.0	1000.0	1000.0	1000.0	94.88383	0.003797703	94.88459	94.82309	86000	2.5749207e-08	22.282925	-0.0027536855	-5.305359	0.767586	0.001433326	0.0525	79.0	98.76550197601318
43	1000.0	0.0	1000.0	1000.0	1000.0	95.50878	3.415848e-05	95.50882	95.50814	88000	6.694794e-07	17.170721	-0.004461893	-4.3786097	0.7652059	0.0055706943	0.0735	79.0	101.19326782226562
44	793.0	207.0	1000.0	586.0	793.0	93.00238	13.326684	96.0988	0.43730736	90000	-8.5495415e-09	61.230152	-0.006220192	-29.099594	0.7480621	0.019863421	0.2425	2.0	103.14156889915466
45	386.0	149.36533	651.0	194.0	386.0	90.856125	17.946095	96.50254	7.4590683	92000	4.351139e-09	599.2689	-0.0028105897	-374.0487	0.7476363	0.016725961	0.2335	2.0	105.0749580860138
46	1000.0	0.0	1000.0	1000.0	1000.0	86.63283	9.259416	96.31579	50.3563	94000	2.9236078e-08	256.82864	-0.0038974117	-245.67468	0.7471505	0.015386881	0.3035	1.0	106.93784236907959
47	1000.0	0.0	1000.0	1000.0	1000.0	96.484886	1.1084056	96.821365	84.485	96000	3.0338764e-08	12.063678	-0.0027856347	-5.92415	0.7468691	0.023067972	0.202	5.0	108.85880947113037
48	1000.0	0.0	1000.0	1000.0	1000.0	97.29594	0.00016184065	97.29606	97.293686	98000	2.0647049e-07	6.2243342	-0.0048166355	-1.8674936	0.74444634	0.007095485	0.08	79.0	111.3635106086731
49	1000.0	0.0	1000.0	1000.0	1000.0	97.72022	0.00015599771	97.720314	97.71807	100000	-2.5749208e-07	4.4243894	-0.004639388	-1.3719027	0.7331103	0.0023636282	0.0385	79.0	113.97371125221252
